,geo,text,name,location,hashtags,source,followers_count,friends_count,created_at,verification_status,entities,sentiment
427,," Face Mask, Disney Character Mouse Ears, Washable, Reusable, Comfortable, With adjustable elastic ear loops ",Belladonnahome,"Atlanta, GA",[],Twitter for Android,43043,39525,2020-07-12 17:35:17,False,"[('Disney Character', 'PERSON')]","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}"
428,, “It's difficult having the mask and face shields on – patients can't see your smile.” Live a day in the life of a nurse durin…,charluv2011,California by way of Belize,[],Twitter for iPhone,11043,11266,2020-07-12 17:35:16,False,[],"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.3612}"
429,," NEW from : Texas reports 10,083 patients hospitalized because of the #coronavirus — a new record and a 25% inc…",CTCAR_Austin,"Austin, Texas",['coronavirus'],Twitter for iPhone,457,429,2020-07-12 17:35:14,False,"[('Texas', 'GPE'), ('10,083', 'CARDINAL'), '', ('25%', 'PERCENT')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
430,,"Another death in Assam #Covid_19 Ashish Sahelwal (36) of Jorhat , with no history of co-morbidities, presented with sudden onset breathing difficulty at JMCH and lost the fight today.Condolences.#AssamCovidCount #assamcares #himantabiswasarma #coronavirus #assam",NewsPlu61616366,,"['Covid_19', 'AssamCovidCount', 'assamcares', 'himantabiswasarma', 'coronavirus', 'assam']",Twitter for Android,1,32,2020-07-12 17:35:14,False,"[('Ashish', 'NORP'), ('36', 'CARDINAL'), ('Jorhat', 'PERSON'), ('JMCH', 'ORG'), ('today', 'DATE'), '', '', '', '']","{'neg': 0.332, 'neu': 0.668, 'pos': 0.0, 'compound': -0.9081}"
431,," Veteran actor #AnupamKher () has shared that his mother Dulari, brother #RajuKher and two other family members…",DEVM84,,"['AnupamKher', 'RajuKher']",Twitter Web App,363,1264,2020-07-12 17:35:13,False,"[('AnupamKher', 'ORG'), ('Dulari', 'PERSON'), '', ('two', 'CARDINAL')]","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
432,,"#Florida reports at least 15,000 new Covid-19 cases, the highest number reported in a single day by any state since the #coronavirus pandemic began ",kc_luvs2travel,,"['Florida', 'coronavirus']",Twitter for iPhone,58,108,2020-07-12 17:35:12,False,"[('Florida', 'GPE'), ('at least 15,000', 'CARDINAL'), ('a single day', 'DATE'), '']","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.0772}"
433,,"""Not Seeking Normal""How I found #hope in this uncertain time...#lockdown #pandemic #coronavirus #SundayThoughts ",Infinitely_More,"St. Catharines, Ontario","['hope', 'lockdown', 'pandemic', 'coronavirus', 'SundayThoughts']",Twitter Web App,938,1555,2020-07-12 17:35:12,False,"['', '', '', '']","{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}"
434,, We've been relying on plastics for too long. It's high time we turn to the best possible alternative.#worldplasticday…,UdhaiShan,"नेवेली, भारत",['worldplasticday'],Twitter for Android,0,20,2020-07-12 17:35:11,False,[],"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}"
435,," the insane thing is if the GOP gets crushed by a #BlueWave in November, they'll blame it on the #coronavirus and won't re…",JeffOstach,"Wisconsin, USA","['BlueWave', 'coronavirus']",Twitter for iPhone,3616,4500,2020-07-12 17:35:10,False,"[('GOP', 'ORG'), ('BlueWave', 'ORG'), ('November', 'DATE'), '']","{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.7845}"
436,, The #LockdownSA cost #SouthAfrica🇿🇦 R2 000 000 000 000.=$120 billionIt's 200 times more than what it should have cost.…,Bmh28190406,,"['LockdownSA', 'SouthAfrica']",Twitter for Android,268,381,2020-07-12 17:35:10,False,"['', ('SouthAfrica', 'ORG'), ('R2 000 000', 'CARDINAL'), ('200', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
437,, Must see! Here is the ad that moron  doesn't want you to see. Please Retweet! #FireTrump #DictatorTrump #COV…,roedio73,"middle, tennessee","['FireTrump', 'DictatorTrump']",Twitter Web App,5217,5224,2020-07-12 17:35:09,False,"['', '', ('DictatorTrump', 'ORG'), ('COV', 'ORG')]","{'neg': 0.224, 'neu': 0.672, 'pos': 0.103, 'compound': -0.4031}"
438,, NEW: Docs Show Obama gang criminally ABUSED . Coup Against  NOT OVER! Stone commutation should be t…,BugsbJr,,[],Twitter for iPad,1126,992,2020-07-12 17:35:09,False,"[('Docs Show', 'PERSON')]","{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.6514}"
439,, 🚨BREAKING: Commissioner in #Florida who *voted against #masks* has tested positive for #COVID19 and is currently in the…,emptynester25,,"['Florida', 'masks', 'COVID19']",Twitter for iPhone,73,424,2020-07-12 17:35:09,False,"[('Florida', 'GPE'), '', '']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.5574}"
440,,"Internal documents from  warned fully reopening K-12 schools &amp; universities would pose the ""highest risk"" for spread of the #coronavirus, according to a report by . Newsflash for  &amp; : THE VIRUS DOESN'T KNOW OR CARE WHO YOU VOTED FOR !!! ",A4Ny14,"Queens, NY",['coronavirus'],Twitter Web App,8625,9304,2020-07-12 17:35:07,False,"[('K-12', 'PRODUCT'), '']","{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.8045}"
441,," ⚠️Health officials in #Australia warn that child-to-child transmission of #coronavirus is ""more apparent"" than first tho…",DonSmallman,,"['Australia', 'coronavirus']",Twitter for iPhone,167,1229,2020-07-12 17:35:06,False,"[('Australia', 'GPE'), ('first', 'ORDINAL')]","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.1027}"
442,, Feeling others Pain is also a Sign of Humanity! Do spread it across. #coronavirus #Covid_19 #COVID19India https:…,ArleenBBoyd,"Virginia, USA","['coronavirus', 'Covid_19', 'COVID19India']",Twitter for Android,179436,174024,2020-07-12 17:35:05,False,"[('a Sign of Humanity', 'NORP'), '', '']","{'neg': 0.188, 'neu': 0.733, 'pos': 0.079, 'compound': -0.4753}"
443,,"With the way #Covid19 is Allegedly exploding in the U.S. again as I type this, do you think we’re on a collision course for another full-lockdown??  #coronavirus #CoronavirusOutbreak #CoronaVirusUpdates",zerosum24,,"['Covid19', 'coronavirus', 'CoronavirusOutbreak', 'CoronaVirusUpdates']",Twitter for iPhone,11296,905,2020-07-12 17:35:05,False,"[('U.S.', 'GPE'), '', '']","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.4329}"
444,,#WI State Assembly Leader #Vos on safe #COVID-19 WI election ... perspectives #CoronaVirus #Pandemic ,wmagates,,"['WI', 'Vos', 'COVID', 'CoronaVirus', 'Pandemic']",Twitter Web App,932,794,2020-07-12 17:35:05,False,"['', ('WI State Assembly', 'ORG'), ('WI', 'ORG'), '']","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
445,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",REDTIETRUMP,AMERICA,['coronavirus'],Twitter for Android,307,928,2020-07-12 17:35:04,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
446,,On that same note to #DisneyWorld it’s also the parents responsibility to not put themselves and their children at risk exposing them to #coronavirus #stayhome #ProtectYourselfAndFamily  people are the cause and will keep this virus going. #WearYourMaskFL,LotusChic76,"Florida, USA","['DisneyWorld', 'coronavirus', 'stayhome', 'ProtectYourselfAndFamily', 'WearYourMaskFL']",Twitter for iPhone,75,434,2020-07-12 17:35:04,False,"['', ('DisneyWorld', 'ORG'), '', '', ('ProtectYourselfAndFamily', 'GPE')]","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.4939}"
447,," the insane thing is if the GOP gets crushed by a #BlueWave in November, they'll blame it on the #coronavirus and won't re…",organizedds,Stacey P. Rodriguez,"['BlueWave', 'coronavirus']",Twitter for iPhone,100,481,2020-07-12 17:35:03,False,"[('GOP', 'ORG'), ('BlueWave', 'ORG'), ('November', 'DATE'), '']","{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.7845}"
448,, Are young people at fault for the rise in #coronavirus cases in many states across the U.S.? spoke with …,CovidUpdatesEA,,['coronavirus'],Corona Updates EA,774,899,2020-07-12 17:35:03,False,"['', ('U.S.', 'GPE')]","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}"
449,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",_ssirkriss_,"San Francisco, CA",['coronavirus'],Twitter Web App,31,167,2020-07-12 17:35:03,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
450,," The EU economy will experience a deep recession this year due to the #coronavirus, despite the swift policy response acr…",AnnJTerry,,['coronavirus'],Twitter for Android,31,171,2020-07-12 17:35:02,False,"[('EU', 'ORG'), ('this year', 'DATE'), '']","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5255}"
451,, Warning☢️⚠️#coronavirus ,Lawrence_Selema,Ga Mphahlele ,['coronavirus'],Twitter for Android,7218,3531,2020-07-12 17:35:02,False,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
452,,The Tricky Math of Herd Immunity for Covid-19 ,Danijel49195594,,"['coronavirus', 'COVID19']",Buffer,495,1508,2020-07-12 17:35:02,False,[],"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.1531}"
453,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",maryrut76380609,,['coronavirus'],Twitter for iPhone,305,233,2020-07-12 17:35:01,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
454,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,drrajbalu,,"['Ohio', 'mask', 'COVID19']",Twitter Web App,191,990,2020-07-12 17:35:01,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
455,, Coronavirus: Why everyone was wrong--The immune response to the virus is stronger than everyone thought,CelticPhoenix01,,[],Twitter for Android,154,241,2020-07-12 17:35:01,False,"[('Coronavirus', 'PERSON')]","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}"
456,," This magneto pulse device, Medicur Pro, is helping me to get rid of #coronavirus in lungs &amp; testicles - at highest 20 Hz set…",inabster,"London, UK",['coronavirus'],Twitter Web App,32554,31079,2020-07-12 17:35:00,False,"[('Medicur Pro', 'PERSON'), '', ('20', 'CARDINAL'), ('Hz', 'PERSON')]","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.296}"
457,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,colleengleason,Midwest USA,"['Ohio', 'mask', 'COVID19']",Twitter for iPhone,3245,2232,2020-07-12 17:35:00,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
458,," BREAKING: Florida smashes record for daily new #coronavirus cases with the FL Dept of Health reporting 15,300 new cases tod…",Gmichael879,"North Carolina, USA",['coronavirus'],Twitter for iPad,6,67,2020-07-12 17:34:59,False,"[('BREAKING', 'PERSON'), ('Florida', 'GPE'), ('daily', 'DATE'), '', ('the FL Dept of Health', 'ORG'), ('15,300', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
459,," 15,000 #Coronavirus cases in one day in Florida doesn't meet my definition of raising the quality of life in America. In…",penski23,Cave Creek AZ,['Coronavirus'],Twitter for Android,407,516,2020-07-12 17:34:59,False,"[('Coronavirus', 'NORP'), ('one day', 'DATE'), ('Florida', 'GPE'), ('America', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
460,," I heard a doctor once explain that #coronavirus is a “stupid virus,” not terribly sophisticated, known measures can con…",PKanagaratnam,"Bethesda, MD",['coronavirus'],Twitter for iPhone,1383,1865,2020-07-12 17:34:58,False,[''],"{'neg': 0.147, 'neu': 0.705, 'pos': 0.147, 'compound': 0.0}"
461,," #FakeNews NBC Guest Doctor Who Was Suffering From #CoronaVirus in Hospital, NEVER had the virus...🙄#WakeUpAmerica #Corona…",CandyGirlCLW,United States,"['FakeNews', 'CoronaVirus', 'WakeUpAmerica']",Twitter for iPhone,9243,6625,2020-07-12 17:34:57,False,"[('CoronaVirus', 'ORG'), ('Hospital', 'ORG'), ('NEVER', 'ORG'), ('Corona', 'GPE')]","{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4767}"
462,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",jackmeofftwit,"San Diego, Unfortunately",['coronavirus'],Twitter Web App,106,295,2020-07-12 17:34:55,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
463,, Research#GeorgeFloydHoax #FRAZZLEDRIP #ObamaGate #Pedowood #Pedogate #Killary #HillaryEmails #DeepState #TheGreatAwake…,timetowakeup25,,"['GeorgeFloydHoax', 'FRAZZLEDRIP', 'ObamaGate', 'Pedowood', 'Pedogate', 'Killary', 'HillaryEmails', 'DeepState']",Twitter for Android,2180,398,2020-07-12 17:34:54,False,[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
464,, #PardonMeTrump but don't ya kinda sorta think that firing America's pandemic team was sorta kinda just another one of your YUGE failures?#covid #CoronaVirus #DeSantisFailedFlorida #Florida #maga # ,justgrateful,here,"['PardonMeTrump', 'covid', 'CoronaVirus', 'DeSantisFailedFlorida', 'Florida', 'maga']",Twitter Web App,8136,8243,2020-07-12 17:34:54,False,"['', ('PardonMeTrump', 'ORG'), ('kinda', 'ORG'), ('America', 'GPE'), ('Florida', 'GPE')]","{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.4028}"
465,," #BREAKING Palestinian Authority orders nightly, weekend #coronavirus curfew ",OzairIqbalTarar,Pakistan,"['BREAKING', 'coronavirus']",Twitter for iPhone,1082,955,2020-07-12 17:34:53,False,"['', ('BREAKING Palestinian Authority', 'ORG'), ('nightly', 'DATE'), '']","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}"
466,,🔴 Watch: #Coronavirus is leading many people to consider making #aliyah. Here's how to find the perfect home in Israel. ,Jerusalem_Post,Israel,"['Coronavirus', 'aliyah']",TweetDeck,472961,489,2020-07-12 17:34:53,True,"['', ('Coronavirus', 'PRODUCT'), ('Israel', 'GPE')]","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5719}"
467,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",Jonbradley1723,"Aberdeen, WA",['coronavirus'],Twitter for Android,1852,914,2020-07-12 17:34:51,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
468,, Are young people at fault for the rise in #coronavirus cases in many states across the U.S.? spoke with …,takahiko_music,,['coronavirus'],Twitter Web App,202,1006,2020-07-12 17:34:51,False,"['', ('U.S.', 'GPE')]","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}"
469,,Are young people at fault for the rise in #coronavirus cases in many states across the U.S.? spoke with  to find out why this age group may be handling #Covid19 differently ,karimraffa,"Singapore, London","['coronavirus', 'Covid19']",K's posts,2467,1528,2020-07-12 17:34:51,False,"['', ('U.S.', 'GPE')]","{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4019}"
470,," Palestinian Authority orders nightly, weekend virus curfewFollow our updates on #coronavirus here: ",CoronaUpdateBot,,['coronavirus'],Corona Virus Update Bot,844,3,2020-07-12 17:34:51,False,"[('Palestinian Authority', 'ORG'), ('nightly', 'DATE'), '']","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}"
471,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",tom46236928,"Dismalseepidge, SC",['coronavirus'],Twitter for iPhone,6253,6872,2020-07-12 17:34:50,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
472,, #coronavirus #lockdown #COVID19NSUT continues to conduct exams amid cancellation demands The Netaji Subhash Universit…,JunedAlvi10,,"['coronavirus', 'lockdown', 'COVID19']",Twitter for Android,19,97,2020-07-12 17:34:50,False,"['', '', '', ('The Netaji Subhash Universit', 'FAC')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
473,," the insane thing is if the GOP gets crushed by a #BlueWave in November, they'll blame it on the #coronavirus and won't re…",stewart_shannon,"Pennsylvania, USA","['BlueWave', 'coronavirus']",Twitter for Android,1142,1495,2020-07-12 17:34:50,False,"[('GOP', 'ORG'), ('BlueWave', 'ORG'), ('November', 'DATE'), '']","{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.7845}"
474,, United Kingdom Coronavirus (COVID-19) infection trend (datasource: Department of Health and Social Care) #coronavirus #…,tanb2002,,['coronavirus'],Twitter for Android,136,391,2020-07-12 17:34:50,False,"[('Department of Health and Social Care', 'ORG'), '']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}"
475,, Russia first nation to successfully complete human trials of #coronavirus #COVID19 vaccine,Bhaskerchaudha1,"Jalandhar, India","['coronavirus', 'COVID19']",Twitter for iPhone,17,90,2020-07-12 17:34:49,False,"[('Russia', 'GPE'), ('first', 'ORDINAL'), '', '', ('COVID19', 'ORG')]","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}"
476,, Pick oneHave at  it..Try to be nice😇#Trump2020 #KAG2020 #SaturdayThoughts #Ccot#CNNSOTU #MediaBuzz #WalkAway #coronavirus…,LaynieMorgan,,"['Trump2020', 'KAG2020', 'SaturdayThoughts', 'Ccot', 'CNNSOTU', 'MediaBuzz', 'WalkAway', 'coronavirus']",Twitter for iPad,800,454,2020-07-12 17:34:48,False,"[('Pick', 'ORG'), ('SaturdayThoughts', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
477,, #CoronaVirus Biggest psyop in human history! What is the difference when testing for #COVID19 compared to the Common Cold? How do Labs tell the difference? Wake up!,sovereignity77,,"['CoronaVirus', 'COVID19']",Twitter for Android,2677,5001,2020-07-12 17:34:48,False,"['', ('CoronaVirus Biggest', 'ORG'), ('COVID19', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
478,,"Right, because  is always worrying about families especially when she’s devoting her time as educ secretary trying to hollow out public schools #coronavirus ",EdWytkind,"Washington, DC",['coronavirus'],Twitter for iPhone,1557,1047,2020-07-12 17:34:48,False,[],"{'neg': 0.09, 'neu': 0.785, 'pos': 0.126, 'compound': 0.2415}"
479,, India reaches on 8th rank in world in terms of death due to Corona and still BJP Govt is claiming that they faught Coron…,balajij299,"Bangalore, India",[],Twitter for iPhone,149,381,2020-07-12 17:34:47,False,"[('India', 'GPE'), ('8th', 'ORDINAL'), ('Corona', 'GPE'), ('BJP Govt', 'ORG'), ('Coron', 'ORG')]","{'neg': 0.144, 'neu': 0.812, 'pos': 0.044, 'compound': -0.5719}"
480,, What kind of magical thinking is going on to open the Magic Kingdom  as Florida breaks records for soaring #…,DMSpinharney,,[],Twitter Web App,549,901,2020-07-12 17:34:47,False,"[('the Magic Kingdom', 'GPE'), ('Florida', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
